Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,BP,Comm,Graph
GO_Biological_Process_2018,regulation of signal transduction by p53 class mediator (GO:1901796),18/138,0.001375662,0.018200223,0,0,2.396410256,15.78951687,PRMT5;SUPT16H;HDAC2;RNF34;CSNK2A1;MEAF6;CSNK2A2;RPA1;PRKAG2;MAPK14;NUAK1;UBB;RBBP4;UBC;RAD17;TAF7;RBBP7;CDK5R1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of protein localization to membrane (GO:1905477),14/95,0.001413173,0.018549289,0,0,2.757629293,18.09533629,YWHAE;PRNP;C2CD5;PRKCI;PRKCE;PIK3R1;DYNLL1;MFF;YWHAZ;PPP3R1;MAPK8;YWHAQ;SPTBN1;YWHAH,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,translation (GO:0006412),26/232,0.001408542,0.018549289,0,0,2.020938121,13.26786257,HBS1L;MRPS33;MRPL16;EPRS;HSPA14;MRPL35;RPL6;NARS;MRPL3;LARS;RARS;RPL15;EIF4B;COA1;MTERF4;GATB;FTSJ1;COPS5;KARS;PPA1;ETF1;IARS;EEF1E1;ABCE1;RSL24D1;RPL26L1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,"nucleotide-excision repair, DNA duplex unwinding (GO:0000717)",6/22,0.0014195,0.018559264,0,0,5.96319797,39.10337696,UBB;ERCC3;UBC;GTF2H1;RAD23B;CUL4B,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,gene expression (GO:0010467),40/411,0.001503434,0.019579879,0,0,1.731923326,11.25750757,CREBZF;SLBP;HBS1L;SEH1L;DHX9;MRPS33;HNRNPU;AKR1B1;ASH2L;MRPL35;PWP1;RPL6;MRPL3;POLR2B;POLR2C;MAGOH;DHX15;TSPAN5;RPL15;RAE1;POLR2K;CHTOP;COA1;NCBP2;GATB;SMARCA1;ILF2;WDR33;MRPL44;HNRNPK;COPS5;HNRNPA2B1;HNRNPD;SRSF2;DRG1;SRSF3;SRSF5;RSL24D1;NUP58;SRSF9,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of mitochondrion organization (GO:0010822),17/128,0.001512601,0.019622608,0,0,2.445872858,15.88331458,GLS2;BNIP3;UBE2D3;CSNK2A2;HUWE1;PARK7;WBP11;MFF;CAMKK2;MLLT11;NPEPPS;PSMB7;FAM162A;FAM20B;VPS35;SAE1;DNM1L,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,autophagosome organization (GO:1905037),10/56,0.001535684,0.019844844,0,0,3.463128368,22.43684521,GABARAPL2;RAB1A;STX12;BECN1;NSFL1C;MAP1LC3B;GABARAPL1;RAB7A;ATG5;ATG2B,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,multivesicular body assembly (GO:0036258),7/30,0.001560136,0.019929088,0,0,4.841990944,31.293703,TSG101;PDCD6IP;CHMP1B;CHMP2B;STAM;RAB11A;CHMP5,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),7/30,0.001560136,0.019929088,0,0,4.841990944,31.293703,YWHAE;PPP3R1;MAPK8;YWHAQ;DYNLL1;YWHAZ;YWHAH,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),7/30,0.001560136,0.019929088,0,0,4.841990944,31.293703,YWHAE;PPP3R1;MAPK8;YWHAQ;DYNLL1;YWHAZ;YWHAH,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,phosphorylation (GO:0016310),38/386,0.001587247,0.020198015,0,0,1.753203398,11.30071866,APP;GMFB;UQCRB;STK39;PIK3CB;NLK;UQCRH;CAMKK2;MAPK9;NUAK1;PPP3CB;PAK1;MAPK8;AKT3;PGK1;TLK1;MAPK1;MAPK6;PRKACB;MAP4K3;JAK1;MARK1;CDK17;PRKCI;MAP2K1;CSNK2A1;DAPK1;PRKCE;ELP1;DYRK1A;LMTK2;MTOR;DCLK1;MAPK10;STK24;FAM20B;UQCRC2;CDK14,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,JNK cascade (GO:0007254),11/66,0.001635144,0.020649884,0,0,3.187255735,20.44951097,MAPK10;MAP2K4;MAPK9;MAPK8;UBB;UBC;UBE2N;UBE2V1;HACD3;MAP3K7;MAP4K3,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,purine ribonucleotide metabolic process (GO:0009150),11/66,0.001635144,0.020649884,0,0,3.187255735,20.44951097,ACLY;HINT1;OPA1;IMPAD1;GMPR2;OLA1;HPRT1;ATP1B1;ADSS;RAN;ACAT1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,neuron projection morphogenesis (GO:0048812),20/163,0.001642876,0.020669245,0,0,2.235487116,14.33239347,APP;NCKAP1;GPM6A;CNTNAP2;WASL;RTN4;DCLK1;CDC42;AFG3L2;PAK1;SLC9A6;UBB;STK24;MAP2;BTBD3;EPB41L3;NRCAM;CTNNA2;SHANK2;ZNF365,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,cellular respiration (GO:0045333),10/57,0.001765059,0.022122958,0,0,3.389264169,21.48648133,UQCRB;NDUFS4;PMPCB;CYCS;SDHC;UQCRC2;NDUFV2;SDHB;SLC25A14;UQCRH,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,clathrin-dependent endocytosis (GO:0072583),8/39,0.001786808,0.022311672,0,0,4.107381083,25.98873391,INPP5F;SYNJ1;DNAJC6;CLTC;CANX;AP2B1;SNCA;PICALM,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of transcription elongation from RNA polymerase II promoter (GO:0034243),6/23,0.001824986,0.022703369,0,0,5.612123022,35.39107506,SUPT16H;SUPT4H1;HNRNPU;WDR61;ELOC;ZMYND11,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of mRNA processing (GO:0050685),5/16,0.001845277,0.022870465,0,0,7.223929916,45.47554643,NUDT21;SNW1;NCBP2;THRAP3;RBMX,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,insulin receptor signaling pathway (GO:0008286),11/67,0.001853354,0.02288549,0,0,3.130173565,19.69116529,ATP6V1A;C2CD5;ATP6V1G1;ATP6V1G2;ATP6V1B2;GRB2;AP3S1;PIK3R1;ATP6V1E1;ATP6V1D;ATP6V1C1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,multivesicular body organization (GO:0036257),7/31,0.001913218,0.023365087,0,0,4.639994355,29.04157919,TSG101;PDCD6IP;CHMP1B;CHMP2B;STAM;RAB11A;CHMP5,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of viral genome replication (GO:0045070),7/31,0.001913218,0.023365087,0,0,4.639994355,29.04157919,CNOT7;STAU1;VAPA;PPIE;ADARB1;HACD3;PPIA,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,protein destabilization (GO:0031648),7/31,0.001913218,0.023365087,0,0,4.639994355,29.04157919,PRNP;RNF139;CUL3;DERL1;BTRC;SENP2;SNCA,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,neuron projection fasciculation (GO:0106030),4/10,0.001947624,0.023612285,0,0,10.58896396,66.08726055,EPHA4;NRCAM;RTN4;CDK5R1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of phospholipid metabolic process (GO:1903725),4/10,0.001947624,0.023612285,0,0,10.58896396,66.08726055,MTMR1;MTMR2;PIK3R1;MTMR4,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,autophagosome assembly (GO:0000045),10/58,0.002021353,0.02432921,0,0,3.318477646,20.58779596,GABARAPL2;RAB1A;STX12;BECN1;NSFL1C;MAP1LC3B;GABARAPL1;RAB7A;ATG5;ATG2B,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of epidermal growth factor receptor signaling pathway (GO:0042058),10/58,0.002021353,0.02432921,0,0,3.318477646,20.58779596,CDC42;APP;TSG101;UBB;UBC;GRB2;STAM;ARHGEF7;EPS15;SH3GL2,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,protein sumoylation (GO:0016925),11/68,0.002094702,0.025121349,0,0,3.075094278,18.96823985,TOP2B;SEH1L;SUMO1;SUMO3;SUMO2;UBA2;SENP2;SAE1;RAE1;PIAS2;NUP58,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,androgen receptor signaling pathway (GO:0030521),8/40,0.002119054,0.025231878,0,0,3.978813559,24.49670183,DDX5;MED14;RNF14;THRAP3;AKR1B1;RNF4;PIAS2;RAN,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,intraciliary transport involved in cilium assembly (GO:0035735),8/40,0.002119054,0.025231878,0,0,3.978813559,24.49670183,IFT22;KIF3C;KIFAP3;DYNLL1;IFT46;SSX2IP;CLUAP1;HSPB11,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,cellular response to insulin stimulus (GO:0032869),15/110,0.002149417,0.025502341,0,0,2.519450801,15.4758737,ATP6V1A;PRKCI;ATP6V1G1;C2CD5;ATP6V1G2;GOT1;MYO5A;PIK3R1;CPEB1;ATP6V1B2;GRB2;AP3S1;ATP6V1E1;ATP6V1D;ATP6V1C1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,peptidyl-threonine modification (GO:0018210),13/89,0.002236219,0.026438133,0,0,2.727525196,16.64600137,GALNT11;MAP2K1;CSNK2A1;TNKS;DYRK1A;STK39;LMTK2;NLK;DCLK1;CAMKK2;MAPK8;MAPK1;CDK5R1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,ribonucleoprotein complex assembly (GO:0022618),19/156,0.002308136,0.027105036,0,0,2.215537642,13.4512268,PRMT5;NPM1;DHX9;DDX1;MTERF4;RPL6;SNW1;PRPF18;OGFOD1;CLNS1A;STRAP;SNRPD3;SRSF5;SNRPC;RSL24D1;SF3B1;LUC7L2;EIF4B;SRSF9,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,dendritic spine organization (GO:0097061),6/24,0.002312451,0.027105036,0,0,5.300056402,32.16841217,CDC42;PRNP;MTMR2;WASL;SHANK2;ZNF365,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,dendrite morphogenesis (GO:0048813),7/32,0.002325147,0.027105036,0,0,4.454157494,27.00988632,CDC42;MAP2;BTBD3;WASL;CTNNA2;SHANK2;ZNF365,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of TOR signaling (GO:0032008),7/32,0.002325147,0.027105036,0,0,4.454157494,27.00988632,RRAGA;SEH1L;LARS;RRAGB;RHEB;LAMTOR3;LAMTOR5,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,"transcription, DNA-templated (GO:0006351)",35/356,0.002427324,0.028197558,0,0,1.748614612,10.52834871,CREBZF;TCERG1;GTF2A1;DDX5;CCNT2;HLF;GTF2B;SUPT4H1;AKR1B1;WDR61;ASH2L;PWP1;SNAPC5;POLR2B;HSF2;POLR2C;HIVEP2;ELOC;POLR2K;BTF3;PRMT5;SUPT16H;LMO4;NCBP2;MTERF4;GTF2H1;SMARCA1;ILF2;COPS5;ERCC3;COPS2;DRG1;TAF7;TARDBP;RBMX,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of stress-activated MAPK cascade (GO:0032872),8/41,0.002497969,0.028619341,0,0,3.858038007,23.11843373,IGBP1;MAP2K1;RAP2A;COPS5;PDCD10;NBR1;ARL6IP5;MAPK1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,DNA duplex unwinding (GO:0032508),8/41,0.002497969,0.028619341,0,0,3.858038007,23.11843373,UBB;ERCC3;DHX9;DDX1;UBC;GTF2H1;RAD23B;CUL4B,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261),5/17,0.002487413,0.028619341,0,0,6.621583545,39.70640649,PSMC5;PSMC6;GTF2B;SUB1;PSMC2,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of receptor recycling (GO:0001919),5/17,0.002487413,0.028619341,0,0,6.621583545,39.70640649,NSF;INPP5F;AP1AR;OPTN;SNCA,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,protein oligomerization (GO:0051259),24/217,0.00250745,0.028629588,0,0,1.989103146,11.91172196,KHDRBS1;PRNP;NPM1;CPSF7;OAT;CPSF6;TOR1A;PDCD6IP;UXS1;PEX11B;ATL2;DERL1;AKR1B1;MFF;NUDT21;SEPT7;OPA1;NBR1;YME1L1;TRAPPC11;MICU1;DNM1L;PFKM;RBMX,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,intrinsic apoptotic signaling pathway (GO:0097193),14/101,0.002550875,0.029025999,0,0,2.566625546,15.32613937,DDX5;CUL3;BNIP3;CUL2;CUL1;ITPR1;MLLT11;HINT1;STK24;AIFM1;DNAJC10;ARL6IP5;CYCS;BCL2L2,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,phosphatidylinositol metabolic process (GO:0046488),15/112,0.002570172,0.0291461,0,0,2.467239697,14.71408086,MTMR1;MTMR2;PLEKHA2;OCRL;PIK3R1;PIK3CB;MTMR4;INPP4A;FIG4;EFR3A;INPP5F;SYNJ1;RAB14;PIP4K2C;RAB5A,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,RNA transport (GO:0050658),12/80,0.002593582,0.029311869,0,0,2.81272509,16.7489776,SLBP;CHTOP;NCBP2;MAGOH;HNRNPA2B1;SRSF2;SRSF3;SRSF5;HNRNPA1;CKAP5;RAE1;SRSF9,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of protein binding (GO:0032092),10/60,0.002623733,0.029552449,0,0,3.185398981,18.93132713,PPP2CA;APP;PPP2CB;RALB;USP33;AKTIP;CAPRIN2;DERL1;PARK7;RAN,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of DNA recombination (GO:0000018),7/33,0.002802151,0.031245394,0,0,4.282615775,25.17050808,KDM1A;MSH2;TERF2IP;KPNA2;SPIDR;ZNF365;KPNA1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of nucleocytoplasmic transport (GO:0046824),7/33,0.002802151,0.031245394,0,0,4.282615775,25.17050808,YWHAE;KHDRBS1;RBM26;CPSF6;DHX9;NCBP2;IPO5,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,mRNA stabilization (GO:0048255),7/33,0.002802151,0.031245394,0,0,4.282615775,25.17050808,DHX9;THRAP3;HNRNPU;MAPK14;TARDBP;PAIP1;HNRNPA0,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,ion transmembrane transport (GO:0034220),24/219,0.002827451,0.031422409,0,0,1.968490616,11.55185012,GABRB3;ATP6V1A;GABRA1;ATP6V1G1;ATP6V1G2;ATP8A1;GABRA3;ATP2B4;ATP2A2;ATP2B2;ATP1B1;ATP2C1;GABRG2;SLC9B2;CLCN4;UBB;ASPH;GLRB;UBC;ATP6V1B2;LRRC8B;ATP6V1E1;ATP6V1D;ATP6V1C1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",6/25,0.002891764,0.031786276,0,0,5.020838899,29.35126563,RNF34;UBB;UBC;UBE2N;UBE2V1;MAP3K7,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of synaptic vesicle cycle (GO:0098693),4/11,0.002917397,0.031786276,0,0,9.075772201,52.97585975,PREPL;RIMS3;RAB5A;SNCA,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,phosphatidylinositol dephosphorylation (GO:0046856),4/11,0.002917397,0.031786276,0,0,9.075772201,52.97585975,MTMR1;MTMR2;SYNJ1;INPP5F,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of telomere maintenance (GO:0032204),6/25,0.002891764,0.031786276,0,0,5.020838899,29.35126563,USP7;XRCC5;HNRNPD;TERF2IP;TERF2;GNL3,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,misfolded or incompletely synthesized protein catabolic process (GO:0006515),6/25,0.002891764,0.031786276,0,0,5.020838899,29.35126563,VCP;TOR1A;CUL3;NGLY1;DERL1;YME1L1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,brain morphogenesis (GO:0048854),4/11,0.002917397,0.031786276,0,0,9.075772201,52.97585975,MKKS;CTNNA2;SHANK2;PAFAH1B1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,histone acetylation (GO:0016573),11/71,0.002975577,0.032314567,0,0,2.920872274,16.99164128,NAA50;MORF4L1;MEAF6;YEATS2;MORF4L2;POLE3;JADE1;KAT7;ELP3;MAP3K7;SUPT7L,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,viral process (GO:0016032),24/220,0.002999985,0.032473859,0,0,1.9583421,11.37629933,RAB1A;VCP;SEH1L;TSG101;PDCD6IP;SSB;UBP1;AP2B1;HTATSF1;RPL6;RRAGA;UBB;AP1G1;UBC;CHMP2B;AP1S2;UBAP1;RPL15;RAE1;PPIA;NUP58;RAN;RAB7A;CHMP5,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,mitotic sister chromatid segregation (GO:0000070),12/82,0.003199703,0.034523659,0,0,2.732069971,15.69491476,CEP57;NAA50;BECN1;SEH1L;PAPD7;CHMP1B;CUL3;CHMP2B;ZNF207;RAB11A;RAN;CHMP5,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,plasma membrane bounded cell projection morphogenesis (GO:0120039),9/52,0.003250361,0.03495711,0,0,3.331972306,19.08883323,CNTNAP2;NCKAP1;GPM6A;PAK1;SLC9A6;UBB;STK24;EPB41L3;DCLK1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of microtubule polymerization or depolymerization (GO:0031110),5/18,0.003277418,0.03513476,0,0,6.111905846,34.96437661,MAP2;STMN1;PRUNE1;CAMSAP1;CLASP2,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of cellular response to stress (GO:0080135),14/104,0.003354485,0.035845679,0,0,2.48067386,14.13353296,YWHAE;NPM1;ARMT1;SEH1L;HSBP1;RPA1;HIKESHI;MTOR;NUAK1;BAG4;DNAJB6;MAPK1;RAE1;NUP58,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,substantia nigra development (GO:0021762),8/43,0.003413276,0.0362416,0,0,3.637191283,20.65954736,YWHAE;CDC42;YWHAQ;DYNLL1;CALM1;INA;CALM2;YWHAH,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,histone H3 acetylation (GO:0043966),8/43,0.003413276,0.0362416,0,0,3.637191283,20.65954736,MEAF6;YEATS2;POLE3;JADE1;KAT7;ELP3;MAP3K7;SUPT7L,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,SCF complex assembly (GO:0010265),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,CAND1;CUL1;SKP1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,succinyl-CoA metabolic process (GO:0006104),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,SUCLA2;DLST;SUCLG1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,endoplasmic reticulum membrane organization (GO:0090158),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,ARL6IP1;ATL2;RTN4,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of extracellular exosome assembly (GO:1903551),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,TSG101;PDCD6IP;STAM,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of clathrin-dependent endocytosis (GO:2000370),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,TOR1A;WASL;PICALM,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,histone H4-K12 acetylation (GO:0043983),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,MEAF6;JADE1;KAT7,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,purine ribonucleoside monophosphate catabolic process (GO:0009169),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,NUDT11;HPRT1;NUDT4,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,acetyl-CoA biosynthetic process (GO:0006085),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,ACLY;PDHB;ACAT1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,Ras protein signal transduction (GO:0007265),24/223,0.003571816,0.037444368,0,0,1.928508522,10.86653072,RAB2A;NCKAP1;RAB1A;PARK7;HACD3;MAPK14;RAB22A;RAB11A;CNKSR2;CDC42;RAP2A;PAK1;IFT22;ABI2;RAB14;GNB1;ARHGEF3;G3BP2;GRB2;RAB6A;WASF1;RAB6B;RAB5A;RAB7A,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of protein ubiquitination (GO:0031398),12/83,0.003543057,0.037444368,0,0,2.693446393,15.19848592,PSMD10;NDFIP1;KDM1A;UBB;RNF139;PDCD6;CUL3;DCUN1D4;DERL1;UBE2N;UBE2D1;SENP2,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of helicase activity (GO:0051096),3/6,0.003650096,0.037444368,0,0,15.87257384,89.09278632,CHTOP;MSH2;SSBP1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,translational elongation (GO:0006414),14/105,0.003664284,0.037474614,0,0,2.453282663,13.76076227,MRPS28;MRPS27;MRPS35;MRPS22;MRPS33;MRPL16;MRPL49;MRPS10;MRPL15;MRPS30;MRPL35;MRPL44;MRPL3;DAP3,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of mitotic spindle organization (GO:0060236),7/35,0.003977339,0.03958343,0,0,3.976291279,21.97752739,CHMP1B;CLTC;CHMP2B;HNRNPU;RAE1;GNAI1;CHMP5,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of mitochondrial membrane potential (GO:0051881),7/35,0.003977339,0.03958343,0,0,3.976291279,21.97752739,PRDX3;VCP;UBB;ARL6IP5;PARK7;SLC25A36;SOD1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,tRNA transport (GO:0051031),7/35,0.003977339,0.03958343,0,0,3.976291279,21.97752739,SEH1L;SSB;XPOT;TOMM20;RAE1;NUP58;RAN,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,anatomical structure homeostasis (GO:0060249),7/35,0.003977339,0.03958343,0,0,3.976291279,21.97752739,XRCC6;XRCC5;APEX1;RPA1;TERF2IP;TERF2;ZNF365,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,cilium assembly (GO:0060271),29/288,0.003892133,0.03958343,0,0,1.792375267,9.945527978,CEP57;YWHAE;GALNT11;ARL3;SNX10;HSPB11;TTBK2;SEPT7;PRKAR2B;BBS7;KIF3C;KIFAP3;ATP6V1D;CFAP20;ACTR3;ACTR2;MKKS;OCRL;DYNLL1;CKAP5;RAB11A;IFT22;FGFR1OP;IFT46;MAPRE2;FAM92A;SSX2IP;CLUAP1;PAFAH1B1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of macroautophagy (GO:0016239),8/44,0.003958772,0.03958343,0,0,3.535969868,19.56035353,BNIP3L;RALB;BNIP3;PIP4K2C;MAP3K7;RAB3GAP1;OPTN;PAFAH1B2,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,hexose biosynthetic process (GO:0019319),8/44,0.003958772,0.03958343,0,0,3.535969868,19.56035353,GOT1;MDH1;PGAM1;GOT2;PGK1;AKR1B1;BPGM;SLC25A12,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,protein modification process (GO:0036211),12/84,0.003915497,0.03958343,0,0,2.655895692,14.72113291,DUSP12;CSNK1G3;USP25;UBE2D2;UBE2D3;RPN1;UBE2N;UBA3;FBXL2;RABGGTB;FBXO11;PIGH,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of viral life cycle (GO:1903902),8/44,0.003958772,0.03958343,0,0,3.535969868,19.56035353,TSG101;CNOT7;STAU1;CHMP2B;PPIE;ADARB1;HACD3;PPIA,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,response to endoplasmic reticulum stress (GO:0034976),14/106,0.003996996,0.039660668,0,0,2.426486927,13.39957576,VCP;UBA5;SEL1L;ITPR1;DERL1;ATP2A2;PIK3R1;TMX4;UFM1;AIFM1;RNF139;DNAJC10;UFC1;DNAJB9,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,positive regulation of intracellular protein transport (GO:0090316),18/152,0.00401754,0.039746228,0,0,2.144431688,11.83101288,YWHAE;PRNP;C2CD5;TMEM30A;GLS2;UBE2D3;CSNK2A2;HUWE1;WBP11;MFF;TM9SF4;IPO5;NPEPPS;PSMB7;PDCD10;RUFY3;FAM20B;SAE1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of macromolecule metabolic process (GO:0060255),16/129,0.004114937,0.040589352,0,0,2.259083633,12.40944387,EIF4A2;APP;MTMR1;MTMR2;ATXN7L3B;ATP1B1;MTMR4;NLK;MAPK14;MAPK10;MAPK9;MARF1;MAPK8;RASA1;MAPK1;MAPK6,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,axonal fasciculation (GO:0007413),4/12,0.004171853,0.040908701,0,0,7.940878378,43.51120882,EPHA4;NRCAM;RTN4;CDK5R1,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of protein localization to cell periphery (GO:1904375),4/12,0.004171853,0.040908701,0,0,7.940878378,43.51120882,STX7;AKR1B1;SPTBN1;VTI1B,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,double-strand break repair (GO:0006302),17/141,0.004238614,0.040960981,0,0,2.187928707,11.95379003,VCP;XRCC6;PSMD14;XRCC5;DDX1;RPA1;SPIDR;MORF4L1;BABAM2;SFPQ;RAD51C;MSH2;SUMO1;PAPD7;TDP2;UBE2V2;UBE2N,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of cAMP biosynthetic process (GO:0030817),5/19,0.004233005,0.040960981,0,0,5.675039246,31.0131988,CAP1;GPR176;CALM1;CALM2;CAP2,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,negative regulation of supramolecular fiber organization (GO:1902904),9/54,0.004225855,0.040960981,0,0,3.183545377,17.40295822,ARFGEF1;STMN1;DYRK1A;FGF13;CAMSAP1;PFN2;TTBK2;SNCA;CLASP2,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,protein targeting to mitochondrion (GO:0006626),9/54,0.004225855,0.040960981,0,0,3.183545377,17.40295822,TOMM70;GRPEL1;AGK;TIMM17A;UQCRC2;MFF;TOMM20;GDAP1;TOMM22,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,endoplasmic reticulum mannose trimming (GO:1904380),5/19,0.004233005,0.040960981,0,0,5.675039246,31.0131988,RNF103;RNF139;UBB;SEL1L;UBC,GO_Biological_Process_2018,c1,AD
GO_Biological_Process_2018,regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),6/27,0.004366642,0.041714566,0,0,4.542180324,24.68112249,DDX5;UFM1;RNF14;UBA5;RNF6;PARK7,GO_Biological_Process_2018,c1,AD
